rid,singer,title,clean_title,occurrences,appeared
491551588,伯爵Johnny,伯虎说DJ (纯享版),伯虎说DJ (纯享版),0,0
274678913,伯爵Johnny,红灯戏,红灯戏,0,0
284147471,伯爵Johnny,伯虎说 (无 rap 版),伯虎说 (无 rap 版),0,0
489899587,伯爵Johnny,伯虎说 (DJ变速版),伯虎说 (DJ变速版),0,0
496597039,伯爵Johnny,伯虎说 (左右环绕版),伯虎说 (左右环绕版),0,0
489899619,伯爵Johnny,伯虎说 (柠檬叉摇),伯虎说 (柠檬叉摇),0,0
161204989,伯爵Johnny,寸步心上,寸步心上,3,1
501974754,伯爵Johnny,伯虎说 (停顿版),伯虎说 (停顿版),0,0
489883297,伯爵Johnny,伯虎说 (动感版),伯虎说 (动感版),0,0
24154948,Lady Gaga,The Cure,The Cure,11,1
55281347,Lady Gaga,Always Remember Us This Way,Always Remember Us This Way,5,1
3536269,Lady Gaga,Poker Face,Poker Face,20,1
145240996,Lady Gaga,Telephone,Telephone,14,1
58926788,Lady Gaga,Always Remember Us This Way,Always Remember Us This Way,5,1
25279724,Lady Gaga,Poker Face,Poker Face,20,1
403397,Lady Gaga,Poker Face (Live),Poker Face,20,1
1457907,Lady Gaga,Bad Romance,Bad Romance,29,1
478338,Lady Gaga,Just Dance,Just Dance,18,1
454602076,Lady Gaga,Abracadabra,Abracadabra,25,1
40370009,Lady Gaga,Poker Face,Poker Face,20,1
190548790,Lady Gaga,Sour Candy (Shygirl & Mura Masa Remix),Sour Candy,23,1
3479176,Lady Gaga,Bloody Mary,Bloody Mary,3,1
58919659,Lady Gaga,Always Remember Us This Way,Always Remember Us This Way,5,1
145241078,Lady Gaga,Bad Romance,Bad Romance,29,1
145245616,Lady Gaga,Poker Face,Poker Face,20,1
257244674,Lady Gaga,Always Remember Us This Way(Complete version originally performed by Lady Gaga) (Complete version originally performed by Lady Gaga),Always Remember Us This Way(Complete version originally performed by Lady Gaga) (Complete version originally performed by Lady Gaga),0,0
141417010,Lady Gaga,Sour Candy,Sour Candy,14,1
3524062,Lady Gaga,Poker Face,Poker Face,20,1
5270004,Lady Gaga,Bloody Mary,Bloody Mary,3,1
406017635,Lady Gaga,Die With A Smile,Die With A Smile,3,1
75480028,Lady Gaga,Telephone,Telephone,14,1
140936291,Lady Gaga,Rain On Me,Rain On Me,25,1
191431277,Lady Gaga,Poker Face (Explicit),Poker Face (Explicit),0,0
3527051,Lady Gaga,Telephone (w/o Beyonce),Telephone (w/o Beyonce),0,0
